GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,CONCENFI.id,CONCENFI.display-label,YEAR.id,COMPANY,RCPTOT,CCORCPPCT,VSHERFI
0100000US,,United States,,334517,Irradiation apparatus manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334517,Irradiation apparatus manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334517,Irradiation apparatus manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,334519,Other measuring and controlling device manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,334519,Other measuring and controlling device manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334519,Other measuring and controlling device manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334519,Other measuring and controlling device manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334519,Other measuring and controlling device manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3346,Manufacturing and reproducing magnetic and optical media,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3346,Manufacturing and reproducing magnetic and optical media,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3346,Manufacturing and reproducing magnetic and optical media,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3346,Manufacturing and reproducing magnetic and optical media,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3346,Manufacturing and reproducing magnetic and optical media,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33461,Manufacturing and reproducing magnetic and optical media,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33461,Manufacturing and reproducing magnetic and optical media,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33461,Manufacturing and reproducing magnetic and optical media,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33461,Manufacturing and reproducing magnetic and optical media,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33461,Manufacturing and reproducing magnetic and optical media,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,334613,Blank magnetic and optical recording media manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,334613,Blank magnetic and optical recording media manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334613,Blank magnetic and optical recording media manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334613,Blank magnetic and optical recording media manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334613,Blank magnetic and optical recording media manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,334614,"Software and other prerecorded compact disc, tape, and record reproducing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,334614,"Software and other prerecorded compact disc, tape, and record reproducing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334614,"Software and other prerecorded compact disc, tape, and record reproducing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334614,"Software and other prerecorded compact disc, tape, and record reproducing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,334614,"Software and other prerecorded compact disc, tape, and record reproducing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335,"Electrical equipment, appliance, and component manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335,"Electrical equipment, appliance, and component manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335,"Electrical equipment, appliance, and component manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335,"Electrical equipment, appliance, and component manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335,"Electrical equipment, appliance, and component manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3351,Electric lighting equipment manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3351,Electric lighting equipment manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3351,Electric lighting equipment manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3351,Electric lighting equipment manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3351,Electric lighting equipment manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33511,Electric lamp bulb and part manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33511,Electric lamp bulb and part manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33511,Electric lamp bulb and part manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33511,Electric lamp bulb and part manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33511,Electric lamp bulb and part manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335110,Electric lamp bulb and part manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335110,Electric lamp bulb and part manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335110,Electric lamp bulb and part manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335110,Electric lamp bulb and part manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335110,Electric lamp bulb and part manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33512,Lighting fixture manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33512,Lighting fixture manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33512,Lighting fixture manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33512,Lighting fixture manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33512,Lighting fixture manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335121,Residential electric lighting fixture manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335121,Residential electric lighting fixture manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335121,Residential electric lighting fixture manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335121,Residential electric lighting fixture manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335121,Residential electric lighting fixture manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335122,"Commercial, industrial, and institutional electric lighting fixture manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335122,"Commercial, industrial, and institutional electric lighting fixture manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335122,"Commercial, industrial, and institutional electric lighting fixture manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335122,"Commercial, industrial, and institutional electric lighting fixture manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335122,"Commercial, industrial, and institutional electric lighting fixture manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335129,Other lighting equipment manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335129,Other lighting equipment manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335129,Other lighting equipment manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335129,Other lighting equipment manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335129,Other lighting equipment manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3352,Household appliance manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3352,Household appliance manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3352,Household appliance manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3352,Household appliance manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3352,Household appliance manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33521,Small electrical appliance manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33521,Small electrical appliance manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33521,Small electrical appliance manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33521,Small electrical appliance manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33521,Small electrical appliance manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335210,Small electrical appliance manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335210,Small electrical appliance manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335210,Small electrical appliance manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335210,Small electrical appliance manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335210,Small electrical appliance manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33522,Major appliance manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33522,Major appliance manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33522,Major appliance manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33522,Major appliance manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33522,Major appliance manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335221,Household cooking appliance manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335221,Household cooking appliance manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335221,Household cooking appliance manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335221,Household cooking appliance manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335221,Household cooking appliance manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335222,Household refrigerator and home freezer manufacturing,,004,All companies,2012,,ECONF$D,,ECONF$X
0100000US,,United States,,335222,Household refrigerator and home freezer manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335222,Household refrigerator and home freezer manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335222,Household refrigerator and home freezer manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335222,Household refrigerator and home freezer manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,ECONF$X,ECONF$X
0100000US,,United States,,335224,Household laundry equipment manufacturing,,004,All companies,2012,,ECONF$D,,ECONF$X
0100000US,,United States,,335224,Household laundry equipment manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335224,Household laundry equipment manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,ECONF$X,ECONF$X
0100000US,,United States,,335224,Household laundry equipment manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335224,Household laundry equipment manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,ECONF$X,ECONF$X
0100000US,,United States,,335228,Other major household appliance manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335228,Other major household appliance manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335228,Other major household appliance manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335228,Other major household appliance manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335228,Other major household appliance manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,ECONF$X,ECONF$X
0100000US,,United States,,3353,Electrical equipment manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3353,Electrical equipment manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3353,Electrical equipment manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3353,Electrical equipment manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3353,Electrical equipment manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33531,Electrical equipment manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33531,Electrical equipment manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33531,Electrical equipment manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33531,Electrical equipment manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33531,Electrical equipment manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335311,"Power, distribution, and specialty transformer manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335311,"Power, distribution, and specialty transformer manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335311,"Power, distribution, and specialty transformer manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335311,"Power, distribution, and specialty transformer manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335311,"Power, distribution, and specialty transformer manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335312,Motor and generator manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335312,Motor and generator manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335312,Motor and generator manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335312,Motor and generator manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335312,Motor and generator manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335313,Switchgear and switchboard apparatus manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335313,Switchgear and switchboard apparatus manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335313,Switchgear and switchboard apparatus manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335313,Switchgear and switchboard apparatus manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335313,Switchgear and switchboard apparatus manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335314,Relay and industrial control manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335314,Relay and industrial control manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335314,Relay and industrial control manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335314,Relay and industrial control manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335314,Relay and industrial control manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3359,Other electrical equipment and component manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3359,Other electrical equipment and component manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3359,Other electrical equipment and component manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3359,Other electrical equipment and component manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3359,Other electrical equipment and component manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33591,Battery manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33591,Battery manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33591,Battery manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33591,Battery manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33591,Battery manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335911,Storage battery manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335911,Storage battery manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335911,Storage battery manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335911,Storage battery manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335911,Storage battery manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335912,Primary battery manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335912,Primary battery manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335912,Primary battery manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335912,Primary battery manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335912,Primary battery manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33592,Communication and energy wire and cable manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33592,Communication and energy wire and cable manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33592,Communication and energy wire and cable manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33592,Communication and energy wire and cable manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33592,Communication and energy wire and cable manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335921,Fiber optic cable manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335921,Fiber optic cable manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335921,Fiber optic cable manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335921,Fiber optic cable manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335921,Fiber optic cable manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335929,Other communication and energy wire manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335929,Other communication and energy wire manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335929,Other communication and energy wire manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335929,Other communication and energy wire manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335929,Other communication and energy wire manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33593,Wiring device manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33593,Wiring device manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33593,Wiring device manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33593,Wiring device manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33593,Wiring device manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335931,Current-carrying wiring device manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335931,Current-carrying wiring device manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335931,Current-carrying wiring device manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335931,Current-carrying wiring device manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335931,Current-carrying wiring device manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335932,Noncurrent-carrying wiring device manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335932,Noncurrent-carrying wiring device manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335932,Noncurrent-carrying wiring device manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335932,Noncurrent-carrying wiring device manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335932,Noncurrent-carrying wiring device manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33599,All other electrical equipment and component manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33599,All other electrical equipment and component manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33599,All other electrical equipment and component manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33599,All other electrical equipment and component manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33599,All other electrical equipment and component manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335991,Carbon and graphite product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335991,Carbon and graphite product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335991,Carbon and graphite product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335991,Carbon and graphite product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335991,Carbon and graphite product manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,335999,All other miscellaneous electrical equipment and component manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,335999,All other miscellaneous electrical equipment and component manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335999,All other miscellaneous electrical equipment and component manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335999,All other miscellaneous electrical equipment and component manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,335999,All other miscellaneous electrical equipment and component manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,336,Transportation equipment manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,336,Transportation equipment manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336,Transportation equipment manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336,Transportation equipment manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336,Transportation equipment manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3361,Motor vehicle manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3361,Motor vehicle manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3361,Motor vehicle manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3361,Motor vehicle manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3361,Motor vehicle manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33611,Automobile and light duty motor vehicle manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33611,Automobile and light duty motor vehicle manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33611,Automobile and light duty motor vehicle manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33611,Automobile and light duty motor vehicle manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33611,Automobile and light duty motor vehicle manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,336111,Automobile manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,336111,Automobile manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336111,Automobile manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336111,Automobile manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336111,Automobile manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,336112,Light truck and utility vehicle manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,336112,Light truck and utility vehicle manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336112,Light truck and utility vehicle manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336112,Light truck and utility vehicle manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,336112,Light truck and utility vehicle manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33612,Heavy duty truck manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33612,Heavy duty truck manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33612,Heavy duty truck manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33612,Heavy duty truck manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
